32410176	Marta Cubí Tudó is a Spanish football player currently playing for CE Sant Gabriel in the Spanish league. Cubí started playing football in her hometown's team, CF Igualada, which was promoted to the women's second division in 2002. The next year she was signed by RCD Espanyol. Her second season at Espanyol was the best of her career as she was the top scorer in the 2004-05 League with 32 goals. The following year Espanyol won the League and Cup. Cubí was Espanyol's top scorer at the 2006-07 UEFA Women's Cup together with Adriana Martín, with 6 goals. She was dismissed from the team in May 2009 together with Noemí Rubio. Both players subsequently moved to Espanyol's rival, FC Barcelona. One year later she signed for newly promoted CE Sant Gabriel, also from Barcelona. She also works as a trainer for Catalonia's Under-16 team and organizes a summer camp for girls in Camprodon under her name. Cubí was briefly a member of the Spanish national team between 2004 and 2005. In May 2008 she was called up for an Euro qualifier against Northern Ireland's women's national football team, but she didn't play.
38426007	Aron Eli Coleite (sometimes credited Aron Coleite) is an American comic book writer, television writer and producer best known for his work on the NBC series Heroes and on the comic book series Ultimate X-Men.
1395708	Raymond Buckland (born 31 August 1934), whose craft name is Robat, is an English writer on the subject of Wicca and the occult, and a significant figure in the history of Wicca, of which he is a High Priest in both the Gardnerian and Seax traditions. According to his written works, primarily Witchcraft from the Inside, published in 1971, he was the first person in the United States to openly admit to being a practitioner of Wicca, and he introduced the lineage of Gardnerian Wicca to the United States in 1964, after having been initiated by Gerald Gardner's then-high priestess Monique Wilson in Britain the previous year. He later formed his own tradition dubbed Seax-Wica which focuses on the symbolism of Anglo-Saxon paganism. Buckland married his first wife, Rosemary, in 1955. They separated in 1973. In 1974 Raymond married Joan Helen Taylor. In 1992 Buckland and his third wife, Tara, moved to a farm in North Central Ohio, where he continued to write, and work as a solitary Wiccan.
1030270	George Ponsonby PC (5 March 1755 – 8 July 1817), was a British lawyer and Whig politician. He served as Lord Chancellor of Ireland from 1806 to 1807 in the Ministry of All the Talents. Ponsonby was the second surviving son of the Honourable John Ponsonby, speaker of the Irish House of Commons (1756–71), and his wife, Lady Elizabeth Cavendish (1723–1796), daughter of William Cavendish, 3rd Duke of Devonshire. He was educated at Kilkenny College and at Trinity College, Cambridge. In Dublin, he was a member of Daly's Club. He married Mary Butler, the daughter of the Earl of Lanesborough. He left an only daughter when he died in London on 8 July 1817, who went on to marry Francis Aldborough Prittie, MP.
8192686	Charles Suonne Davis, Jr. (born March 13, 1983) is a former American football tight end. He was drafted by the Pittsburgh Steelers in the fifth round of the 2006 NFL Draft. He played both college football and college basketball at Purdue. Davis has also been a member of the New York Giants, Carolina Panthers, Jacksonville Jaguars, New York Sentinels and Hartford Colonials.
470580	Peggy Annette Whitson (born February 9, 1960) is an American biochemistry researcher, NASA astronaut, and former NASA Chief Astronaut. Her first space mission was in 2002, with an extended stay aboard the International Space Station as a member of Expedition 5. Her second mission launched October 10, 2007, as the first woman commander of the ISS with Expedition 16. She is currently in space on her third long-duration space flight and was the commander of the International Space Station for Expedition 51, before handing over command to Fyodor Yurchikhin on June 1, 2017. The flight of Space Shuttle mission STS-120, commanded by astronaut Pam Melroy, was the first time that two women mission commanders have been in orbit at the same time. After completion of her eighth EVA in March 2017, Whitson now holds the records for the oldest woman spacewalker, and the record for total spacewalks by a woman, which was broken by herself again after a ninth and tenth EVA in May 2017, surpassing Sunita Williams, who has completed 7. Whitson's cumulative EVA time is 60 hours, 21 minutes, which places her in 3rd place for total EVA time. In 2017, Whitson became the first woman astronaut to command the International Space Station twice. On April 24, 2017, Whitson broke the record for most total days spent in space by any NASA astronaut, at more than 534 days. In June 2017, Whitson broke the record for the longest single space flight by a woman which had previously been held by Samantha Cristoforetti at 199 days, 16 hours. Whitson is expected to spend around 290 days on orbit before returning aboard Soyuz MS-04. Whitson was born in Mount Ayr, Iowa, and grew up on a farm outside the nearby town of Beaconsfield, Iowa. Whitson graduated from Mount Ayr Community High School in 1978 and received a bachelor of science degree in biology and chemistry from Iowa Wesleyan College in 1981. She then went on to earn her doctorate degree in biochemistry from Rice University in 1985, and following completion of her graduate work, continued at Rice as a Robert A Welch Post-doctoral Fellow until October 1986. She is married to Clarence F. Sams, Ph.D.
33852434	Thiago dos Santos Costa (born February 28, 1983) is a Brazilian footballer who plays for São Luiz.
47495766	Gérard Meister (4 September 1889 – 7 November 1967) was a French freestyle swimmer. He competed in the 100 m event at the 1908 and 1912 Summer Olympics, but failed to reach the finals.
39456229	Robert Antell "Bob" Sims, Jr. (October 9, 1938 – March 21, 2006) was an American professional basketball player in both the National Basketball Association (NBA) and American Basketball Association (ABA). Sims was selected in the 1960 NBA Draft by the St. Louis Hawks after a collegiate career at Pepperdine University. In his NBA/ABA career, Sims averaged 7.7 points, 2.7 rebounds and 2.3 assists per game.
32743718	Ben Wilson (born 25 February 1977) is a former Australian rules footballer who played with Collingwood and the Sydney Swans in the Australian Football League (AFL). Wilson was secured by Collingwood from Norwood in the 1994 AFL Draft with the ninth selection, but first not from a TAC Cup side. The South Australian didn't feature in the 1995 AFL season and then appeared twice for Collingwood in 1996. He was traded to Sydney at the end of 1996, along with Mark Orchard and two draft picks, for which Collingwood received Anthony Rocca. He played in the opening three rounds of the 1997 season but made only one further appearance.
2676982	Peter Berner is an Australian stand-up comedian, television and radio presenter, cartoonist and painter. He hosted The Einstein Factor and Backberner on ABC Television. He currently hosts the news comedy TV series The B Team with Peter Berner on Sky News Australia. Berner was born in Singapore and moved to Sydney, Australia, in 1964. He is a graduate of the National Art School in Sydney where he majored in painting and was on the student council.
10323046	Emiliano Ariel Dudar (born 12 August 1981 in Buenos Aires) is an Argentine central defender who plays for Deportivo Merlo.
5638984	Siw "Siwan" Gunnel Margareta Malmkvist (born 31 December 1936) is a Swedish singer who has been popular in Scandinavia and West Germany. She had a number one hit in West Germany in 1964 with "Liebeskummer lohnt sich nicht" (English: "Lovesickness Is Not Worthwhile"), and on 18 July 1964 she became the first Swede to have a hit on the US Billboard Hot 100 chart, when "Sole Sole Sole", a duet with Italian singer Umberto Marcato, entered the chart, peaking at #58.
15929997	Ivan Duane Irwin (born March 13, 1927) is a retired American-born Canadian professional ice hockey defenseman who played 155 games in the National Hockey League for the New York Rangers and Montreal Canadiens. He was born in Chicago, Illinois and raised in Toronto, Ontario.
23197634	James Millsopp Melrose (born 7 October 1958) is a Scottish retired professional footballer who played as a striker. Melrose made nearly 400 appearances in the Scottish and English Football Leagues between 1975 and 1990, scoring nearly 100 goals.
28016307	Sir Anthony Hart (c. 1754 - 1831) was a British lawyer, and Lord Chancellor of Ireland from 1827-30.
5381884	Baba Deep Singh (1682–1757) is revered among Sikhs as one of the most hallowed martyrs in Sikhism and as a highly religious person. He is remembered for his sacrifice and devotion to the teachings of the Sikh Gurus. Baba Deep Singh was the first head of Misl Shaheedan Tarna Dal – an order of the Khalsa military established by Nawab Kapur Singh, the then head of Sharomani Panth Akali Buddha Dal. The Damdami Taksal also state that he was the first head of their order. His name is also found as Deep Singh (without the "Baba" honorific) and Baba Deep Singh Ji. Baba Deep Singh was born in 1682 to father Bhagta and mother Jeyoni in a Sandhu Jat Sikh family. He lived in the village of Pahuwind in Amritsar district. He went to Anandpur Sahib on the day of Vaisakhi in 1699, where he was baptised into Khalsa by Guru Gobind Singh. Baba Deep Singh took Khande di Pahul or Amrit Sanchar (ceremonial initiation into Khalsa). As a youth, he spent considerable time in close companionship of Guru Gobind Singh. He started learning weaponry, riding and other martial skills. From Bhai Mani Singh, he began learning, reading and writing Gurmukhi and the interpretation of the Gurus' words. After spending two years at Anandpur, he returned to his village in 1702. He was summoned by Guru Gobind Singh at Talwandi Sabo in 1705, where he helped Bhai Mani Singh in making copies of the Guru Granth Sahib.
21525447	Joseph D. Kearney is Dean and Professor of Law at Marquette University Law School in Milwaukee, Wisconsin. A former clerk for Supreme Court Justice Scalia, he is a scholar of civil litigation practice and procedure. Appointed as the ninth dean of Marquette Law School in 2003, Kearney leads a full-time faculty of 45 and a student body of 750. In addition to teaching a class and administering the school, Kearney fundraises frequently for Eckstein Hall, the law school’s new, $85 million home. Father Robert Wild, S.J., the former president of the university secured a $51 million gift from Ray and Kay Eckstein for the project. Kearney has been a professor at the law school since 1997. He teaches courses in civil procedure and appellate practice, and his research focuses on regulated industries law. He graduated Phi Beta Kappa from Yale University in 1986 with a degree in Classics. He proceeded to Harvard Law School, where he was an editor of the Harvard Journal of Law and Public Policy. His 3L thesis was a study of the recusal of judges in medieval Europe. After graduation, he clerked for Judge Diarmuid O'Scannlain of the U.S. Court of Appeals for the Ninth Circuit, and then began practicing in the litigation department of Sidley Austin’s Chicago office. He left Sidley for one year to serve as a clerk for Supreme Court Justice Antonin Scalia for the October 1995 term. He is married to the former Anne Berleman, a Milwaukee appellate litigation specialist. Kearney is an avid Chicago White Sox fan.
23863852	Dmitry Alexeyevich Ivchenko (Russian: Дмитрий Алексеевич Ивченко; born July 8, 1978) is a Russian professional association football player. He plays for FC Spartak Tambov.
1921184	Terrance Richard "Dick" Duff (born February 18, 1936) is a retired Canadian professional ice hockey forward who played 18 seasons for the Toronto Maple Leafs, Montreal Canadiens, Buffalo Sabres, Los Angeles Kings, and New York Rangers in the National Hockey League (NHL). He also served as head coach of the Leafs for part of the 1979–80 season. He is retired from hockey, and lives in Mississauga, Ontario. At a height of 5 feet and ten inches, and a meager 163 pounds, he was arguably one of the best small players of his generation. Duff was born in Kirkland Lake, Ontario in 1936 to a family of 13 brothers and sisters. Growing up playing hockey with his many brothers, Duff only really became serious in the sport at the age of 15. It was at this young age that he moved to Toronto to attend St. Michael's College School and play hockey for the school affiliated team, now known as the Toronto St. Michael's Majors. After dominating in this league for two years (1952-1954), Duff was invited to play his first NHL game in 1955; a scoreless game between the Montreal Canadiens and the Toronto Maple Leafs. After having the opportunity to play up with the Leafs, Duff surrendered his final year of Junior eligibility to sign with the team for the 1956-57 season. Duff won six Stanley Cups, two with Toronto and four with Montreal. On November 13, 2006 he was inducted into Hockey Hall of Fame. In 2014, he was inducted into the Ontario Sports Hall of Fame.
1043236	Claire Conner McCaskill (; born July 24, 1953) is an American politician and member of the Democratic Party who serves as the senior United States Senator from Missouri. The first woman elected to the U.S. Senate from Missouri in her own right, she defeated Republican incumbent Jim Talent in the 2006 election, by a margin of 49.6% to 47.3%. She became the state's senior U.S. Senator upon the retirement of Kit Bond in 2011 and won a bid for re-election in 2012, defeating Republican Todd Akin by a margin of 54.7% to 39.2%. Before her election to the U.S. Senate, McCaskill served as the State Auditor of Missouri from 1999 to 2007. She previously served as Jackson County Prosecutor from 1993 to 1998 and as a member of the Missouri House of Representatives from 1983 to 1989. She ran for Governor of Missouri in the 2004 election, beating Democratic incumbent Bob Holden in the primary election but losing to Republican Matt Blunt in a close general election. A native of Rolla, she graduated from the University of Missouri and studied at Georgetown University. In the 115th Congress, McCaskill will serve as ranking member of the Committee on Homeland Security and Governmental Affairs. As of the 114th Congress, McCaskill served as a senior member of the Committee on Armed Services, Committee on Commerce, Science and Transportation, and ranking member of the Special Committee on Aging and the United States Senate Homeland Security Permanent Subcommittee on Investigations. Before the Democrats lost control of the US Senate in the 2014 General Election, she had been the chair of the Homeland Security Subcommittee on Contracting Oversight and subsequently served as ranking member. McCaskill was born in Rolla, Missouri. McCaskill's father, William Young McCaskill (1925–1993), served as a state Insurance Commissioner during the administration of Governor Warren E. Hearnes. Her mother, Betty Anne (née Ward; 1928–2012), was the first woman elected to the City Council of Columbia, Missouri. Betty Anne McCaskill lost a race for a seat in the state House of Representatives to Leroy Blunt, the father of U.S. Senator Roy Blunt and grandfather of former Missouri Governor Matt Blunt. McCaskill spent her early childhood in the small Missouri town of Houston, later moving to Lebanon, and eventually Columbia. McCaskill attended David H. Hickman High School in Columbia, where she was a cheerleader, Pep Club president, a member of the debate club, musical cast member, and homecoming queen. While attending the University of Missouri, McCaskill joined Kappa Alpha Theta sorority, graduating in 1975 with a B.A. in political science. She received her Juris Doctor (J.D.) from the University of Missouri School of Law in 1978. In the summer of 1974, before graduating from the University of Missouri, McCaskill studied at the Institute on Comparative Political and Economic Systems at Georgetown University. Except for three years spent in private practice as an attorney at the firm of a Kansas City trial lawyer (1989 to 1991), McCaskill has worked in the public sector continuously since graduating from law school in 1978. McCaskill, following her graduation from law school, spent one year as a law clerk on the Missouri Court of Appeals for the Western District, which sits in Kansas City. Thereafter, McCaskill joined the Jackson County prosecutor's office, where she specialized in arson cases. McCaskill was married to David Exposito, with whom she had three children. The couple divorced in 1995, after 11 years of marriage, while McCaskill was Jackson County Prosecutor. David Exposito was found murdered in Kansas City, Kansas on December 12, 2005. Exposito's murder has never been solved. On the October 3, 2009 episode of NPR's Wait Wait... Don't Tell Me!, McCaskill spoke about a vacation early in her career as a lawyer, where she was a contestant on High Rollers. McCaskill would reign as champion for four days, and later sold several of her prizes to pay off her student loan debt. In April 2002, McCaskill married St. Louis businessman Joseph Shepard. Shepard lent $1.6 million to McCaskill's 2004 gubernatorial campaign and also had business interests in the nursing home industry. Because as state auditor McCaskill was responsible for auditing the Missouri Department of Health and Senior Services, which regulates the state's nursing home system, Shepard's financial interests in the industry became an issue during the 2004 gubernatorial campaign. McCaskill's mother, Betty Anne McCaskill, died on October 29, 2012, from natural causes at the age of 84. A convert to Roman Catholicism, McCaskill was denied communion for her pro-choice stance on abortion by then-Bishop Raymond Burke, later Raymond Cardinal Burke. She joined Sheryl Sandberg's movement to encourage young women to be more assertive in professional interactions. On February 22, 2016, McCaskill announced that she had been diagnosed with breast cancer. She stated through Tumblr, "It's a little scary, but my prognosis is good and I expect a full recovery."
10922113	Edward Grey Cooke (born May 3, 1935) is a retired American football defensive end and linebacker who played in both the National Football League and the American Football League. In 1966, with the AFL's Miami Dolphins, he was selected to the AFL All-Star Team. He played college football at Maryland and was drafted in the third round of the 1958 NFL Draft.
1605074	Ken Morley (born 17 January 1943) is an English actor and comedian. He is best known for playing the role of Reg Holdsworth in the ITV soap opera Coronation Street from 1989 to 1995 and as General Leopold von Flockenstuffen in the BBC sitcom 'Allo 'Allo! from 1988 to 1991. Morley was born in Chorley Hospital in Chorley, Lancashire, England. He was the only child born to engineer father Frank Morley and his mother Phyllis Morley. He was educated at St. Peters Church of England School and Elementary School until the age of twelve and then he attended Ashworth College until he was fifteen. Morley left school with no qualifications. His best friend at school was Peter Smith. Ken trained as an apprentice mechanic and in September 1963 he enrolled at Alston Hall College where he gained six O Levels and two A Levels. In 1966, he moved to London to become a primary school teacher in Holloway Road. He then moved back to Lancashire and became a supply teacher, mainly in History and English. Later in his teaching career, Ken was a teacher at Smithills High School in Bolton, Craigmount School in Edinburgh and Archbishop Tennison School in London. His father Frank died on 1 April 1970. Morley married Blackheath High School teacher Sue on 27 July 1989 at Woolwich Town Hall. He has one son who was born on 11 November 1990. Morley and his family now reside and split their time between their homes in Clayton-le-woods and London. Morley, has been associated with several criminal incidents against him in recent years; it was reported in October 2007 that his wife had been attacked during an armed raid on their house, and five years earlier, in 2002, he was the victim of a mugging by a group of youths who stole his trademark glasses, which were later recovered. Morley, has had a fascination with cars since he was young. He was an avid car collector, his collection included: 1956 Ford Fairlane 1959 pink Cadillac Coupe de Ville two 1976 Cadillac Fleetwood Brougham – one since sold MG ZT V8 All of Morley's American car collection have now been sold.
37087637	Bret Bailey (born 22 January 1964) is a former Australian rules footballer who played with Melbourne and Geelong in the Victorian/Australian Football League (VFL/AFL). A utility player, Bailey was recruited to Melbourne from St Peters. He played in Melbourne's 1983 Under-19s premiership and was a member of another premiership team the following year, in the reserves. Bailey had his best year at the club in 1987. He kicked the winning goal in the Panasonic Cup final and was the only Melbourne player to appear in all 25 league games that they played, which included three finals. His 486 disposals for the season was second only to Greg Healy at the club and he also kicked 20 goals. In 1990 he made his way to Geelong, via the pre-season draft, but would only make one appearance for his new club. Bailey was a dual premiership player at Sandringham, in 1992 and 1994.
23239331	Richard "Dick" Jasiewicz (April→June 1957 (age 59–60)) birth registered in Spen Valley, is a professional rugby league footballer who played in the 1980s, and 1990s, playing at representative level for Great Britain, and at club level for Bradford Northern, Wakefield Trinity, and Doncaster, as a second-row, or loose forward/lock, i.e. number 11 or 12, or 13.
32252119	David Robert Thomas (born 26 January 1963) is a former English cricketer. Thomas was a left-handed batsman who bowled right-arm fast-medium. He was born in Swardeston, Norfolk. Thomas made his debut for Norfolk in the 1983 Minor Counties Championship against Suffolk. Thomas played Minor counties cricket for Norfolk from 1983 to 1999, which included 122 Minor Counties Championship matches and 42 MCCA Knockout Trophy matches. He made his List A debut for Norfolk against Hampshire in the 1984 NatWest Trophy. He made 11 further List A matches for Norfolk, the last of which came against the Surrey Cricket Board in the 1999 NatWest Trophy. In his 12 limited-overs appearances for Norfolk, he scored 256 runs at an average of 25.60. He made 2 half centuries, with his highest score of 70 not out coming against the Surrey Cricket Board in 1999. With the ball, Thomas took 13 wickets at a bowling average of 27.76, with best figures of 3/34. Playing for Norfolk allowed Thomas to represent the Minor Counties cricket team. He made a single first-class appearance for the team in 1990, against the touring Indians. He batted once in this match, scoring 27 runs in the Minor Counties first-innings, before being dismissed by Anil Kumble. With the ball, he bowled 15 wicket-less overs. He also appeared for the team in List A cricket, making his debut in that format for the Minor Counties against Somerset in the 1990 Benson & Hedges Cup. He 7 further List A matches for the team, the last coming against Durham in the 1995 Benson & Hedges Cup. In his 8 limited-overs matches for the team, he scored 90 runs at an average of 18.00, with a high score of 49 not out. With the ball, he took 8 wickets at an average of 35.75, with best figures of 3/34. His brother, Peter, and nephew, Mark Thomas, both played for Norfolk.
